ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,29,29.224444,-7.2175,52.5816,4274,2020-03-26T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,11,12.987473,-7.3423,52.9952,4275,2020-03-26T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,4276,2020-03-26T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,46,23.601968,-8.7412,52.5255,4277,2020-03-26T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,5,12.233014,-7.6952,53.7325,4278,2020-03-26T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,27,20.949070,-6.487,53.9161,4279,2020-03-26T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,21,16.091091,-9.2537,53.9191,4280,2020-03-26T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,41,21.020898,-6.715,53.6851,4281,2020-03-26T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,8,13.032287,-6.9452,54.1857,4282,2020-03-26T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,22,28.219238,-7.6607,53.2632,4283,2020-03-26T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,8,12.394646,-8.2735,53.8008,4284,2020-03-26T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,10,15.259022,-8.5345,54.1581,4285,2020-03-26T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,44,27.577043,-7.9206,52.6407,4286,2020-03-26T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,29,24.962126,-7.4935,52.2035,4287,2020-03-26T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,52,58.578349,-7.4219,53.5524,4288,2020-03-26T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,10,6.679045,-6.5037,52.5164,4289,2020-03-26T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,58,40.723188,-6.3442,53.0205,4290,2020-03-26T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4291,2020-03-27T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,19,24.942239,-7.2937,53.9878,4292,2020-03-27T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,34,28.615434,-8.9889,52.8917,4293,2020-03-27T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,208,38.315023,-8.6372,51.9517,4294,2020-03-27T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,24,15.076134,-7.96,54.8989,4295,2020-03-27T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,1233,91.512359,-6.292,53.3605,4296,2020-03-27T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,68,26.350665,-8.7362,53.3705,4297,2020-03-27T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,53,35.881847,-9.565,52.1689,4298,2020-03-27T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,61,27.415237,-6.7837,53.238,4299,2020-03-27T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,33,33.255401,-7.2175,52.5816,4300,2020-03-27T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,14,16.529511,-7.3423,52.9952,4301,2020-03-27T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,4302,2020-03-27T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,55,28.219745,-8.7412,52.5255,4303,2020-03-27T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,10,24.466029,-7.6952,53.7325,4304,2020-03-27T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,34,26.380311,-6.487,53.9161,4305,2020-03-27T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,26,19.922303,-9.2537,53.9191,4306,2020-03-27T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,46,23.584422,-6.715,53.6851,4307,2020-03-27T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,11,17.919395,-6.9452,54.1857,4308,2020-03-27T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,29,37.198086,-7.6607,53.2632,4309,2020-03-27T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,10,15.493307,-8.2735,53.8008,4310,2020-03-27T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,12,18.310826,-8.5345,54.1581,4311,2020-03-27T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,53,33.217802,-7.9206,52.6407,4312,2020-03-27T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,31,26.683652,-7.4935,52.2035,4313,2020-03-27T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,67,75.475949,-7.4219,53.5524,4314,2020-03-27T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,12,8.014854,-6.5037,52.5164,4315,2020-03-27T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,65,45.638055,-6.3442,53.0205,4316,2020-03-27T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4317,2020-03-28T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,24,31.505986,-7.2937,53.9878,4318,2020-03-28T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,34,28.615434,-8.9889,52.8917,4319,2020-03-28T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,217,39.972885,-8.6372,51.9517,4320,2020-03-28T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,36,22.614202,-7.96,54.8989,4321,2020-03-28T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,1393,103.387442,-6.292,53.3605,4322,2020-03-28T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,77,29.838253,-8.7362,53.3705,4323,2020-03-28T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,60,40.620959,-9.565,52.1689,4324,2020-03-28T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,64,28.763528,-6.7837,53.238,4325,2020-03-28T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,36,36.278620,-7.2175,52.5816,4326,2020-03-28T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,14,16.529511,-7.3423,52.9952,4327,2020-03-28T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,6,18.724254,-7.9939,54.1261,4328,2020-03-28T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,64,32.837521,-8.7412,52.5255,4329,2020-03-28T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,10,24.466029,-7.6952,53.7325,4330,2020-03-28T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,39,30.259768,-6.487,53.9161,4331,2020-03-28T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,28,21.454788,-9.2537,53.9191,4332,2020-03-28T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,47,24.097127,-6.715,53.6851,4333,2020-03-28T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,12,19.548431,-6.9452,54.1857,4334,2020-03-28T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,34,43.611549,-7.6607,53.2632,4335,2020-03-28T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,10,15.493307,-8.2735,53.8008,4336,2020-03-28T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,19,28.992142,-8.5345,54.1581,4337,2020-03-28T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,62,38.858561,-7.9206,52.6407,4338,2020-03-28T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,34,29.265941,-7.4935,52.2035,4339,2020-03-28T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,70,78.855469,-7.4219,53.5524,4340,2020-03-28T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,12,8.014854,-6.5037,52.5164,4341,2020-03-28T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,69,48.446551,-6.3442,53.0205,4342,2020-03-28T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4343,2020-03-29T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,31,40.695232,-7.2937,53.9878,4344,2020-03-29T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,40,33.665216,-8.9889,52.8917,4345,2020-03-29T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,238,43.841228,-8.6372,51.9517,4346,2020-03-29T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,46,28.895924,-7.96,54.8989,4347,2020-03-29T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,1487,110.364053,-6.292,53.3605,4348,2020-03-29T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,86,33.325841,-8.7362,53.3705,4349,2020-03-29T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,66,44.683055,-9.565,52.1689,4350,2020-03-29T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,66,29.662388,-6.7837,53.238,4351,2020-03-29T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,36,36.278620,-7.2175,52.5816,4352,2020-03-29T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,15,17.710190,-7.3423,52.9952,4353,2020-03-29T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,6,18.724254,-7.9939,54.1261,4354,2020-03-29T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,67,34.376780,-8.7412,52.5255,4355,2020-03-29T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,10,24.466029,-7.6952,53.7325,4356,2020-03-29T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,44,34.139226,-6.487,53.9161,4357,2020-03-29T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,36,27.584727,-9.2537,53.9191,4358,2020-03-29T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,54,27.686061,-6.715,53.6851,4359,2020-03-29T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,13,21.177467,-6.9452,54.1857,4360,2020-03-29T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,34,43.611549,-7.6607,53.2632,4361,2020-03-29T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,10,15.493307,-8.2735,53.8008,4362,2020-03-29T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,19,28.992142,-8.5345,54.1581,4363,2020-03-29T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,71,44.499320,-7.9206,52.6407,4364,2020-03-29T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,33,28.405178,-7.4935,52.2035,4365,2020-03-29T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,77,86.741016,-7.4219,53.5524,4366,2020-03-29T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,15,10.018568,-6.5037,52.5164,4367,2020-03-29T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,73,51.255047,-6.3442,53.0205,4368,2020-03-29T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4369,2020-03-30T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,36,47.258979,-7.2937,53.9878,4370,2020-03-30T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,45,37.873368,-8.9889,52.8917,4371,2020-03-30T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,255,46.972745,-8.6372,51.9517,4372,2020-03-30T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,63,39.574853,-7.96,54.8989,4373,2020-03-30T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,1645,122.090697,-6.292,53.3605,4374,2020-03-30T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,88,34.100861,-8.7362,53.3705,4375,2020-03-30T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,68,46.037087,-9.565,52.1689,4376,2020-03-30T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,80,35.954410,-6.7837,53.238,4377,2020-03-30T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,37,37.286359,-7.2175,52.5816,4378,2020-03-30T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,16,18.890870,-7.3423,52.9952,4379,2020-03-30T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,10,31.207090,-7.9939,54.1261,4380,2020-03-30T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,87,44.638505,-8.7412,52.5255,4381,2020-03-30T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,12,29.359235,-7.6952,53.7325,4382,2020-03-30T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,51,39.570466,-6.487,53.9161,4383,2020-03-30T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,48,36.779636,-9.2537,53.9191,4384,2020-03-30T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,66,33.838518,-6.715,53.6851,4385,2020-03-30T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,13,21.177467,-6.9452,54.1857,4386,2020-03-30T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,40,51.307705,-7.6607,53.2632,4387,2020-03-30T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,10,15.493307,-8.2735,53.8008,4388,2020-03-30T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,22,33.569848,-8.5345,54.1581,4389,2020-03-30T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,85,53.273834,-7.9206,52.6407,4390,2020-03-30T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,37,31.848230,-7.4935,52.2035,4391,2020-03-30T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,80,90.120536,-7.4219,53.5524,4392,2020-03-30T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,15,10.018568,-6.5037,52.5164,4393,2020-03-30T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,77,54.063542,-6.3442,53.0205,4394,2020-03-30T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4395,2020-03-31T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,39,51.197227,-7.2937,53.9878,4396,2020-03-31T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,49,41.239890,-8.9889,52.8917,4397,2020-03-31T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,272,50.104261,-8.6372,51.9517,4398,2020-03-31T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,68,42.715714,-7.96,54.8989,4399,2020-03-31T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,1838,136.415016,-6.292,53.3605,4400,2020-03-31T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,91,35.263390,-8.7362,53.3705,4401,2020-03-31T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,72,48.745151,-9.565,52.1689,4402,2020-03-31T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,90,40.448711,-6.7837,53.238,4403,2020-03-31T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,37,37.286359,-7.2175,52.5816,4404,2020-03-31T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,16,18.890870,-7.3423,52.9952,4405,2020-03-31T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,12,37.448508,-7.9939,54.1261,4406,2020-03-31T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,94,48.230109,-8.7412,52.5255,4407,2020-03-31T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,14,34.252440,-7.6952,53.7325,4408,2020-03-31T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,52,40.346358,-6.487,53.9161,4409,2020-03-31T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,52,39.844606,-9.2537,53.9191,4410,2020-03-31T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,74,37.940157,-6.715,53.6851,4411,2020-03-31T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,17,27.693611,-6.9452,54.1857,4412,2020-03-31T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,46,59.003861,-7.6607,53.2632,4413,2020-03-31T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,10,15.493307,-8.2735,53.8008,4414,2020-03-31T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,25,38.147555,-8.5345,54.1581,4415,2020-03-31T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,91,57.034340,-7.9206,52.6407,4416,2020-03-31T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,38,32.708993,-7.4935,52.2035,4417,2020-03-31T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,81,91.247043,-7.4219,53.5524,4418,2020-03-31T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,16,10.686472,-6.5037,52.5164,4419,2020-03-31T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,84,58.978410,-6.3442,53.0205,4420,2020-03-31T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4421,2020-04-01T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,41,53.822726,-7.2937,53.9878,4422,2020-04-01T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,50,42.081520,-8.9889,52.8917,4423,2020-04-01T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,292,53.788398,-8.6372,51.9517,4424,2020-04-01T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,77,48.369265,-7.96,54.8989,4425,2020-04-01T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,2077,154.153422,-6.292,53.3605,4426,2020-04-01T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,98,37.975959,-8.7362,53.3705,4427,2020-04-01T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,79,53.484263,-9.565,52.1689,4428,2020-04-01T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,103,46.291303,-6.7837,53.238,4429,2020-04-01T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,47,47.363754,-7.2175,52.5816,4430,2020-04-01T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,16,18.890870,-7.3423,52.9952,4431,2020-04-01T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,12,37.448508,-7.9939,54.1261,4432,2020-04-01T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,96,49.256281,-8.7412,52.5255,4433,2020-04-01T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,16,39.145646,-7.6952,53.7325,4434,2020-04-01T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,54,41.898141,-6.487,53.9161,4435,2020-04-01T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,55,42.143333,-9.2537,53.9191,4436,2020-04-01T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,88,45.118025,-6.715,53.6851,4437,2020-04-01T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,18,29.322647,-6.9452,54.1857,4438,2020-04-01T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,47,60.286554,-7.6607,53.2632,4439,2020-04-01T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,13,20.141299,-8.2735,53.8008,4440,2020-04-01T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,26,39.673457,-8.5345,54.1581,4441,2020-04-01T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,94,58.914593,-7.9206,52.6407,4442,2020-04-01T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,43,37.012808,-7.4935,52.2035,4443,2020-04-01T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,86,96.879576,-7.4219,53.5524,4444,2020-04-01T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,18,12.022281,-6.5037,52.5164,4445,2020-04-01T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,105,73.723012,-6.3442,53.0205,4446,2020-04-01T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,6,10.538888,-6.8367,52.7168,4447,2020-04-02T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,67,87.954211,-7.2937,53.9878,4448,2020-04-02T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,54,45.448042,-8.9889,52.8917,4449,2020-04-02T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,304,55.998880,-8.6372,51.9517,4450,2020-04-02T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,80,50.253782,-7.96,54.8989,4451,2020-04-02T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,2251,167.067574,-6.292,53.3605,4452,2020-04-02T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,105,40.688527,-8.7362,53.3705,4453,2020-04-02T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,84,56.869343,-9.565,52.1689,4454,2020-04-02T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,136,61.122497,-6.7837,53.238,4455,2020-04-02T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,54,54.417930,-7.2175,52.5816,4456,2020-04-02T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,21,24.794267,-7.3423,52.9952,4457,2020-04-02T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,13,40.569217,-7.9939,54.1261,4458,2020-04-02T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,116,59.518007,-8.7412,52.5255,4459,2020-04-02T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,17,41.592249,-7.6952,53.7325,4460,2020-04-02T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,55,42.674032,-6.487,53.9161,4461,2020-04-02T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,63,48.273273,-9.2537,53.9191,4462,2020-04-02T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,93,47.681549,-6.715,53.6851,4463,2020-04-02T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,20,32.580719,-6.9452,54.1857,4464,2020-04-02T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,63,80.809636,-7.6607,53.2632,4465,2020-04-02T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,13,20.141299,-8.2735,53.8008,4466,2020-04-02T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,27,41.199359,-8.5345,54.1581,4467,2020-04-02T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,105,65.808853,-7.9206,52.6407,4468,2020-04-02T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,43,37.012808,-7.4935,52.2035,4469,2020-04-02T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,92,103.638617,-7.4219,53.5524,4470,2020-04-02T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,20,13.358090,-6.5037,52.5164,4471,2020-04-02T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,112,78.637880,-6.3442,53.0205,4472,2020-04-02T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,12,21.077777,-6.8367,52.7168,4473,2020-04-03T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,76,99.768956,-7.2937,53.9878,4474,2020-04-03T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,54,45.448042,-8.9889,52.8917,4475,2020-04-03T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,343,63.182947,-8.6372,51.9517,4476,2020-04-03T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,81,50.881954,-7.96,54.8989,4477,2020-04-03T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,2490,184.805980,-6.292,53.3605,4478,2020-04-03T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,108,41.851057,-8.7362,53.3705,4479,2020-04-03T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,85,57.546359,-9.565,52.1689,4480,2020-04-03T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,152,68.313379,-6.7837,53.238,4481,2020-04-03T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,73,73.564979,-7.2175,52.5816,4482,2020-04-03T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,22,25.974946,-7.3423,52.9952,4483,2020-04-03T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,13,40.569217,-7.9939,54.1261,4484,2020-04-03T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,128,65.675042,-8.7412,52.5255,4485,2020-04-03T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,17,41.592249,-7.6952,53.7325,4486,2020-04-03T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,64,49.657056,-6.487,53.9161,4487,2020-04-03T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,78,59.766909,-9.2537,53.9191,4488,2020-04-03T00:00:00.000Z
